threshold,tp,fp,tn,fn,flagged,precision,recall,fpr,intervention_rate,loss_avoided,fp_cost,net_value
0.372,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.373,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.374,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.375,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.376,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.377,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.378,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.379,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.38,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.381,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.382,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.383,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.384,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.385,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.386,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.387,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.388,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.389,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.39,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.391,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.392,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.393,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.394,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.395,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.396,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.397,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.398,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.399,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.4,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.401,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.402,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.403,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.404,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.405,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.406,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.40700000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.40800000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.40900000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.41000000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.41100000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.41200000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.41300000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.41400000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.41500000000000004,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.41600000000000004,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.417,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.418,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.419,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.42,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.421,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.422,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.423,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.424,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.425,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.426,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.427,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.428,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.429,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.43,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.431,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.432,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.433,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.434,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.435,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.436,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.437,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.438,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.439,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.44,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.441,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.442,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.443,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.444,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.445,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.446,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.447,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.448,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.449,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.45,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.451,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.452,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.453,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.454,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.455,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.456,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.457,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.458,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.459,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.46,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.461,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.462,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.463,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.464,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.465,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.466,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.467,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.468,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.46900000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47000000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47100000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47200000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47300000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47400000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47500000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47600000000000003,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47700000000000004,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47800000000000004,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.47900000000000004,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.48,52,64,85434,3031,116,0.4482758620689655,0.016866688290626014,0.000748555521766591,0.0013095359049909122,6128.475200000001,1280.0,4848.475200000001
0.481,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.482,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.483,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.484,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.485,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.486,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.487,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.488,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.489,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.49,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.491,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.492,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.493,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.494,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.495,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.496,40,36,85462,3043,76,0.5263157894736842,0.012974375608173857,0.00042106248099370747,0.0008579717998216322,5204.96,720.0,4484.96
0.497,39,36,85462,3044,75,0.52,0.01265001621796951,0.00042106248099370747,0.0008466826971924001,4984.96,720.0,4264.96
0.498,39,36,85462,3044,75,0.52,0.01265001621796951,0.00042106248099370747,0.0008466826971924001,4984.96,720.0,4264.96
0.499,39,36,85462,3044,75,0.52,0.01265001621796951,0.00042106248099370747,0.0008466826971924001,4984.96,720.0,4264.96
0.5,39,36,85462,3044,75,0.52,0.01265001621796951,0.00042106248099370747,0.0008466826971924001,4984.96,720.0,4264.96
0.501,37,35,85463,3046,72,0.5138888888888888,0.012001297437560817,0.00040936630096610445,0.0008128153893047042,4859.836,700.0,4159.836
0.502,36,35,85463,3047,71,0.5070422535211268,0.01167693804735647,0.00040936630096610445,0.0008015262866754722,4799.836,700.0,4099.836
0.503,36,35,85463,3047,71,0.5070422535211268,0.01167693804735647,0.00040936630096610445,0.0008015262866754722,4799.836,700.0,4099.836
0.504,36,35,85463,3047,71,0.5070422535211268,0.01167693804735647,0.00040936630096610445,0.0008015262866754722,4799.836,700.0,4099.836
0.505,36,35,85463,3047,71,0.5070422535211268,0.01167693804735647,0.00040936630096610445,0.0008015262866754722,4799.836,700.0,4099.836
0.506,36,35,85463,3047,71,0.5070422535211268,0.01167693804735647,0.00040936630096610445,0.0008015262866754722,4799.836,700.0,4099.836
0.507,36,35,85463,3047,71,0.5070422535211268,0.01167693804735647,0.00040936630096610445,0.0008015262866754722,4799.836,700.0,4099.836
0.508,36,35,85463,3047,71,0.5070422535211268,0.01167693804735647,0.00040936630096610445,0.0008015262866754722,4799.836,700.0,4099.836
0.509,36,35,85463,3047,71,0.5070422535211268,0.01167693804735647,0.00040936630096610445,0.0008015262866754722,4799.836,700.0,4099.836
0.51,35,35,85463,3048,70,0.5,0.011352578657152125,0.00040936630096610445,0.0007902371840462401,4767.1776,700.0,4067.1776
0.511,35,35,85463,3048,70,0.5,0.011352578657152125,0.00040936630096610445,0.0007902371840462401,4767.1776,700.0,4067.1776
0.512,35,35,85463,3048,70,0.5,0.011352578657152125,0.00040936630096610445,0.0007902371840462401,4767.1776,700.0,4067.1776
0.513,35,35,85463,3048,70,0.5,0.011352578657152125,0.00040936630096610445,0.0007902371840462401,4767.1776,700.0,4067.1776
0.514,34,34,85464,3049,68,0.5,0.011028219266947779,0.0003976701209385015,0.0007676589787877761,4671.8096000000005,680.0,3991.8096000000005
0.515,34,34,85464,3049,68,0.5,0.011028219266947779,0.0003976701209385015,0.0007676589787877761,4671.8096000000005,680.0,3991.8096000000005
0.516,34,33,85465,3049,67,0.5074626865671642,0.011028219266947779,0.0003859739409108985,0.0007563698761585442,4671.8096000000005,660.0,4011.8096000000005
0.517,34,32,85466,3049,66,0.5151515151515151,0.011028219266947779,0.0003742777608832955,0.0007450807735293122,4671.8096000000005,640.0,4031.8096000000005
0.518,34,32,85466,3049,66,0.5151515151515151,0.011028219266947779,0.0003742777608832955,0.0007450807735293122,4671.8096000000005,640.0,4031.8096000000005
0.519,34,32,85466,3049,66,0.5151515151515151,0.011028219266947779,0.0003742777608832955,0.0007450807735293122,4671.8096000000005,640.0,4031.8096000000005
0.52,34,32,85466,3049,66,0.5151515151515151,0.011028219266947779,0.0003742777608832955,0.0007450807735293122,4671.8096000000005,640.0,4031.8096000000005
0.521,34,32,85466,3049,66,0.5151515151515151,0.011028219266947779,0.0003742777608832955,0.0007450807735293122,4671.8096000000005,640.0,4031.8096000000005
0.522,34,32,85466,3049,66,0.5151515151515151,0.011028219266947779,0.0003742777608832955,0.0007450807735293122,4671.8096000000005,640.0,4031.8096000000005
0.523,34,32,85466,3049,66,0.5151515151515151,0.011028219266947779,0.0003742777608832955,0.0007450807735293122,4671.8096000000005,640.0,4031.8096000000005
0.524,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.525,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.526,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.527,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.528,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.529,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.53,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.531,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.532,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.533,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.534,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.535,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.536,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.537,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.538,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.539,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.54,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.541,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.542,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.543,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.544,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.545,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.546,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.547,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.548,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.549,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.55,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.551,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.552,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.553,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.554,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.555,27,23,85475,3056,50,0.54,0.008757703535517353,0.00026901214063486866,0.0005644551314616001,3840.4032,460.0,3380.4032
0.556,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.557,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.558,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.559,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.56,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.561,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.562,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5630000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5640000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
